Player_id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,3-Jan,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
292,Valentino Livramento,eng ENG,DF,Newcastle United,eng Premier League,21.0,2002.0,37,32,2840,31.6,0,1,1,0,0,0,1,0,0.3,0.3,2.6,2.9,0.03,0.09,83,158,119,6,2,33.3,0.19,0.06,0.0,0.0,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,1403,1643,85.4,20773,6686,1,2.6,2.7,-1.6,25,108,28,6,158,1387,251,17,1,1,52,233,1,0,0,0,1403,54,36,35,15,4,59,54.2,27,37,11,26,23,77,108,1,45,1.43,43,0,0,1,1,0,2,0.06,1964,119,619,894,482,41,1964,56,25,44.6,23,41.1,1023,6333,3316,83,42,13,32,39,1144,119,1,0,0,6,35,2,52,23,36,0,0,0,189,27,35,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Sean Longstaff,eng ENG,MF,Newcastle United,eng Premier League,26.0,1997.0,25,8,798,8.9,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,0.0,0.09,4,40,22,6,1,16.7,0.68,0.11,0.0,0.0,13.5,0,0,0,0.6,0.6,0.1,-0.6,-0.6,295,349,84.5,4407,1175,0,0.2,0.2,-0.2,4,26,1,0,40,344,4,2,2,3,5,0,1,0,0,1,295,27,16,10,9,8,27,66.7,9,17,5,12,7,34,8,0,14,1.58,12,0,1,1,0,0,2,0.23,434,24,123,193,121,21,434,7,2,28.6,4,57.1,248,1176,429,4,10,2,9,7,308,22,2,0,0,9,6,0,5,7,16,0,0,0,31,7,7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,27.0,1996.0,30,28,2344,26.0,0,2,2,0,0,0,12,0,1.2,1.2,2.7,3.9,0.08,0.15,39,98,33,18,2,11.1,0.69,0.08,0.0,0.0,20.2,0,0,0,1.2,1.2,0.06,-1.2,-1.2,1100,1260,87.3,18730,4635,2,2.7,1.4,-0.7,26,104,17,7,98,1171,87,38,1,4,62,1,42,12,24,0,1100,68,39,22,40,6,55,41.8,32,20,7,13,28,96,35,1,55,2.11,36,12,0,5,1,1,4,0.15,1493,57,332,843,331,21,1493,17,8,47.1,5,29.4,825,4427,2190,39,40,4,23,8,963,33,12,0,0,66,26,0,62,28,39,0,1,0,109,19,25,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Massimo Luongo,au AUS,MF,Ipswich Town,eng Premier League,31.0,1992.0,11,2,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,66,75.8,722,183,0,0.0,0.0,0.0,0,1,0,0,6,64,1,1,0,1,1,0,0,0,0,0,50,9,6,6,2,1,8,62.5,3,4,2,2,2,11,2,0,0,0.0,0,0,0,0,0,0,0,0.0,87,9,34,33,20,2,87,0,0,0.0,0,0.0,46,184,27,0,0,0,2,3,50,1,0,0,0,1,2,0,1,2,6,0,0,0,10,2,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Ian Maatsen,nl NED,DF,Aston Villa,eng Premier League,22.0,2002.0,29,10,1139,12.7,1,2,3,1,0,0,2,0,0.9,0.9,2.7,3.6,0.24,0.28,31,50,104,19,5,26.3,1.5,0.4,0.05,0.2,22.1,0,0,0,0.9,0.9,0.05,0.1,0.1,609,747,81.5,9635,2492,2,2.7,2.4,-0.7,19,22,19,3,50,646,101,16,1,2,51,80,5,2,0,0,609,29,17,17,9,3,24,70.8,7,13,0,13,15,44,39,3,52,4.11,38,3,5,5,0,1,7,0.55,917,56,247,334,348,47,917,29,13,44.8,16,55.2,505,2636,1184,31,17,13,22,25,564,104,2,0,0,11,9,3,51,15,17,0,1,0,67,10,6,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,25.0,1998.0,35,30,2599,28.9,5,5,10,5,0,0,6,0,2.8,2.8,4.7,7.5,0.35,0.26,36,177,80,38,13,34.2,1.32,0.45,0.13,0.38,18.1,1,0,0,2.8,2.8,0.07,2.2,2.2,1273,1524,83.5,20344,5748,5,4.7,5.6,0.3,45,122,35,2,177,1403,116,35,6,3,86,9,71,26,36,0,1273,95,58,28,51,16,104,52.9,49,61,6,55,22,117,29,1,120,4.15,83,24,2,6,2,3,15,0.52,1860,56,284,960,637,60,1860,42,16,38.1,21,50.0,914,3773,2009,36,43,5,31,22,1227,80,6,0,0,62,40,2,86,22,58,0,0,0,148,19,34,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,James Maddison,eng ENG,MF,Tottenham Hotspur,eng Premier League,27.0,1996.0,31,21,1809,20.1,9,7,16,9,0,0,6,0,5.8,5.8,4.2,10.0,0.8,0.5,45,164,95,39,17,43.6,1.94,0.85,0.23,0.53,16.7,6,0,0,5.8,5.8,0.15,3.2,3.2,1021,1256,81.3,16664,5028,7,4.2,5.9,2.8,41,123,32,5,164,1118,132,48,12,5,98,5,59,37,8,0,1021,31,19,8,16,7,29,31.0,20,15,4,11,12,43,19,1,95,4.73,66,13,7,3,6,0,18,0.9,1464,26,210,691,576,77,1464,77,33,42.9,34,44.2,1026,5128,2279,45,39,20,23,25,1125,95,6,0,0,32,64,4,98,12,19,0,0,0,76,5,7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,22.0,2002.0,32,27,2033,22.6,7,3,10,7,0,0,3,0,9.6,9.6,4.2,13.9,0.44,0.61,154,69,226,80,30,37.5,3.54,1.33,0.09,0.23,14.4,0,0,0,9.6,9.6,0.12,-2.6,-2.6,530,685,77.4,7705,1853,3,4.2,3.2,-1.2,32,16,35,8,69,660,20,1,1,4,63,18,1,0,0,0,530,25,18,8,12,5,38,36.8,24,17,0,17,10,35,11,0,79,3.5,57,0,10,7,4,1,8,0.35,980,22,101,301,595,184,980,102,45,44.1,46,45.1,641,5413,3485,154,50,93,52,25,756,226,3,0,0,22,25,5,63,10,18,0,0,0,84,11,19,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,26.0,1997.0,28,28,2363,26.3,3,1,4,3,0,0,4,0,2.6,2.6,0.9,3.5,0.15,0.13,10,126,11,22,5,22.7,0.84,0.19,0.14,0.6,9.5,0,0,0,2.6,2.6,0.12,0.4,0.4,1480,1641,90.2,25788,7938,1,0.9,1.2,0.1,13,145,8,0,126,1560,80,51,1,8,9,3,0,0,0,0,1480,25,15,12,8,5,16,75.0,4,42,29,13,16,41,93,2,35,1.33,31,0,0,3,1,0,6,0.23,1873,189,672,985,225,40,1873,5,4,80.0,1,20.0,1116,4470,2669,10,22,0,9,2,1366,11,4,0,0,19,19,0,9,16,15,1,0,0,63,53,37,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Edmond-Paris Maghoma,eng ENG,"MF,FW",Brentford,eng Premier League,23.0,2001.0,8,0,119,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.0,0.17,4,13,4,1,0,0.0,0.76,0.0,0.0,0.0,23.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,76,84,90.5,1259,343,0,0.1,0.0,-0.1,1,2,0,0,13,83,1,1,0,0,3,0,0,0,0,0,76,2,1,0,2,0,3,33.3,2,2,2,0,1,3,2,0,4,3.03,4,0,0,0,0,0,1,0.76,101,2,18,58,27,4,101,4,3,75.0,1,25.0,68,414,221,4,3,1,2,0,75,4,0,0,0,2,4,0,3,1,1,0,0,0,7,1,3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Harry Maguire,eng ENG,DF,Manchester United,eng Premier League,31.0,1993.0,27,19,1758,19.5,1,0,1,1,0,0,7,0,1.8,1.8,0.6,2.4,0.05,0.12,7,51,7,15,6,40.0,0.77,0.31,0.07,0.17,8.2,0,0,0,1.8,1.8,0.12,-0.8,-0.8,965,1128,85.5,17965,6236,0,0.6,0.3,-0.6,9,48,4,0,51,1083,41,26,0,9,4,1,0,0,0,0,965,30,15,23,6,1,23,73.9,6,15,12,3,40,70,78,1,20,1.02,14,1,0,5,0,0,0,0.0,1328,147,652,616,76,44,1328,5,2,40.0,3,60.0,782,4821,2056,7,9,3,10,2,856,7,7,0,0,18,11,2,4,40,15,0,0,0,68,64,25,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Kobbie Mainoo,eng ENG,MF,Manchester United,eng Premier League,19.0,2005.0,25,19,1651,18.3,0,0,0,0,0,0,5,0,0.7,0.7,1.6,2.3,0.0,0.12,22,65,47,15,2,13.3,0.82,0.11,0.0,0.0,20.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,723,836,86.5,9649,2346,0,1.6,1.8,-1.6,14,50,12,1,65,808,23,13,2,4,7,6,0,0,0,0,723,46,29,18,14,14,40,60.0,16,16,2,14,19,65,14,1,34,1.85,29,0,4,0,1,0,3,0.16,1061,25,197,587,287,36,1061,50,23,46.0,25,50.0,652,2850,1222,22,17,10,36,36,760,47,5,0,0,27,21,3,7,19,29,0,0,0,88,19,31,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Tyrell Malacia,nl NED,DF,Manchester United,eng Premier League,24.0,1999.0,3,2,100,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.03,3,3,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,49,55,89.1,642,260,0,0.0,0.0,0.0,1,7,1,0,3,49,6,0,0,0,1,6,0,0,0,0,49,2,1,2,0,0,2,50.0,1,0,0,0,1,3,1,1,2,1.8,1,0,0,0,1,0,0,0.0,62,2,20,27,15,0,62,1,1,100.0,0,0.0,37,190,118,3,2,0,1,2,43,6,1,0,0,3,2,0,1,1,1,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Donyell Malen,nl NED,FW,Aston Villa,eng Premier League,25.0,1999.0,14,2,305,3.4,3,0,3,3,0,0,0,0,2.2,2.2,0.2,2.4,0.89,0.69,12,6,30,15,9,60.0,4.43,2.66,0.2,0.33,15.2,0,0,0,2.2,2.2,0.14,0.8,0.8,53,77,68.8,712,144,0,0.2,0.2,-0.2,3,2,2,0,6,71,5,0,0,2,8,1,0,0,0,0,53,7,4,3,3,1,4,25.0,3,2,0,2,0,7,1,0,6,1.76,5,0,1,0,0,0,0,0.0,129,2,9,33,94,25,129,11,4,36.4,5,45.5,79,652,370,12,7,7,8,7,87,30,0,0,0,1,5,2,8,0,4,0,0,0,9,4,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Mateus Mane,Unknown,MF,Wolverhampton Wanderers,eng Premier League,0.0,0.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,5,80.0,60,0,0,0.0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,6,0,0,6,0,0,6,0,0,0.0,0,0.0,2,22,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Orel Mangala,be BEL,MF,Everton,eng Premier League,26.0,1998.0,19,14,1261,14.0,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.8,0.07,0.13,6,34,19,16,6,37.5,1.14,0.43,0.06,0.17,22.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1,437,490,89.2,6998,1567,0,0.6,0.6,-0.6,8,50,8,1,34,485,4,3,0,1,6,0,0,0,0,0,437,16,8,3,11,2,8,62.5,3,8,3,5,21,37,24,1,24,1.72,17,1,2,3,1,0,1,0.07,621,22,133,335,157,13,621,24,14,58.3,9,37.5,298,1574,576,6,6,3,12,12,406,19,2,0,0,24,17,2,6,21,8,0,0,0,49,6,8,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Ryan Manning,ie IRL,"DF,MF",Southampton,eng Premier League,28.0,1996.0,24,18,1462,16.2,0,1,1,0,0,0,2,0,0.3,0.3,3.2,3.6,0.06,0.22,14,35,74,8,1,12.5,0.49,0.06,0.0,0.0,22.0,1,0,0,0.3,0.3,0.04,-0.3,-0.3,619,803,77.1,10360,3336,1,3.2,2.8,-2.2,34,33,12,8,35,634,162,38,1,3,84,92,32,24,5,0,619,28,17,16,10,2,26,53.8,12,20,11,9,17,45,47,0,50,3.08,25,22,0,1,1,1,3,0.18,968,72,260,397,321,22,968,36,11,30.6,16,44.4,483,2023,982,14,13,4,17,5,573,74,2,0,0,19,32,0,84,17,17,0,0,0,65,15,6,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,30.0,1994.0,8,1,168,1.9,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,0.0,0.19,5,2,20,2,0,0.0,1.07,0.0,0.0,0.0,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,60,95,63.2,990,222,0,0.3,0.3,-0.3,3,2,4,4,2,81,14,1,0,1,20,6,6,3,2,1,60,6,3,2,2,2,8,62.5,3,3,0,3,2,8,2,1,7,3.77,6,1,0,0,0,0,2,1.08,118,3,12,33,73,7,118,4,1,25.0,3,75.0,57,398,167,5,2,3,3,1,67,20,2,0,0,2,2,3,20,2,3,0,0,0,7,1,2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Omar Marmoush,eg EGY,"FW,MF",Manchester City,eng Premier League,25.0,1999.0,16,14,1175,13.1,7,0,7,7,0,0,0,0,5.5,5.5,2.8,8.3,0.54,0.64,29,37,78,49,17,34.7,3.75,1.3,0.14,0.41,18.6,7,0,0,5.5,5.5,0.11,1.5,1.5,252,318,79.2,3443,849,0,2.8,2.1,-2.8,15,10,29,4,37,291,24,4,2,0,28,1,14,8,3,0,252,13,8,2,9,2,16,50.0,8,15,1,14,6,19,3,0,39,2.99,22,3,2,5,7,0,2,0.15,504,6,34,152,326,68,504,46,20,43.5,21,45.7,320,1975,960,29,20,15,45,19,361,78,0,0,0,15,20,10,28,6,8,1,0,0,37,5,11,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,23.0,2001.0,33,25,2290,25.4,8,4,12,8,0,0,1,0,7.4,7.4,5.0,12.4,0.47,0.49,124,52,289,55,24,43.6,2.16,0.94,0.15,0.33,12.9,0,0,0,7.4,7.4,0.14,0.6,0.6,499,699,71.4,7113,1534,4,5.0,4.7,-1.0,40,11,37,15,52,679,15,0,5,2,92,12,3,3,0,0,499,23,15,9,6,8,23,30.4,16,15,0,15,5,28,19,0,74,2.91,55,1,8,7,3,0,7,0.27,994,17,102,247,660,182,994,109,33,30.3,60,55.0,670,4985,2620,124,33,64,50,38,752,289,1,0,0,16,21,8,92,5,15,0,0,0,78,17,39,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Lisandro Martínez,ar ARG,DF,Manchester United,eng Premier League,26.0,1998.0,20,20,1751,19.5,2,1,3,2,0,0,7,0,1.3,1.3,1.1,2.4,0.15,0.13,23,117,7,17,6,35.3,0.87,0.31,0.12,0.33,15.9,0,0,0,1.3,1.3,0.08,0.7,0.7,1200,1342,89.4,20292,7055,1,1.1,1.3,-0.1,9,91,18,2,117,1285,54,15,5,3,9,16,0,0,0,0,1200,40,24,25,12,3,36,58.3,15,22,8,14,32,72,57,1,26,1.34,23,0,0,2,0,1,2,0.1,1524,156,713,697,125,18,1524,7,6,85.7,1,14.3,1017,5141,3129,23,23,2,1,3,1069,7,7,0,0,22,7,0,9,32,24,0,0,0,81,16,13,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Pape Matar Sarr,sn SEN,MF,Tottenham Hotspur,eng Premier League,21.0,2002.0,36,22,1913,21.3,3,2,5,3,0,0,6,0,3.7,3.7,1.6,5.3,0.24,0.25,33,88,53,34,13,38.2,1.6,0.61,0.09,0.23,20.9,0,0,0,3.7,3.7,0.11,-0.7,-0.7,889,1029,86.4,13609,3128,2,1.6,0.8,0.4,15,85,12,2,88,999,26,9,1,3,14,12,0,0,0,0,889,49,36,19,23,7,25,48.0,13,26,10,16,30,79,25,1,45,2.12,35,2,2,4,0,2,7,0.33,1253,47,274,699,302,28,1253,30,11,36.7,16,53.3,772,4547,1918,33,37,5,29,22,872,53,6,0,0,34,35,2,14,30,36,0,1,0,115,34,45,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,27.0,1997.0,37,33,2648,29.4,14,2,16,12,2,2,2,0,13.5,11.9,3.2,15.1,0.48,0.57,45,52,122,68,29,42.6,2.31,0.99,0.18,0.41,15.6,0,2,2,13.5,11.9,0.18,0.5,0.1,291,447,65.1,3849,1016,2,3.2,2.3,-1.2,29,34,16,2,52,438,8,0,7,0,26,0,0,0,0,0,291,18,12,5,11,2,16,18.8,13,19,4,15,2,20,23,0,65,2.21,44,0,5,11,5,0,10,0.34,739,26,64,350,340,94,737,46,20,43.5,22,47.8,400,2143,1048,45,22,10,72,45,539,122,2,0,0,27,28,21,26,2,12,0,0,0,68,63,107,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Stephy Mavididi,eng ENG,FW,Leicester City,eng Premier League,26.0,1998.0,30,16,1615,17.9,4,1,5,4,0,0,2,0,1.8,1.8,2.6,4.4,0.28,0.25,91,57,138,26,7,26.9,1.45,0.39,0.15,0.57,16.1,1,0,0,1.8,1.8,0.07,2.2,2.2,460,613,75.0,6191,1429,1,2.6,3.3,-1.6,22,32,26,7,57,588,20,2,6,0,69,11,7,4,2,0,460,34,19,16,10,8,42,33.3,28,26,2,24,11,45,15,0,50,2.78,39,2,4,2,2,1,7,0.39,863,23,132,327,421,61,863,95,35,36.8,47,49.5,583,4343,2355,91,40,27,39,35,623,138,2,0,0,18,18,3,69,11,19,0,0,0,83,9,15,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Konstantinos Mavropanos,gr GRE,DF,West Ham United,eng Premier League,26.0,1997.0,33,21,2045,22.7,0,0,0,0,0,0,6,1,1.5,1.5,0.5,2.0,0.0,0.09,17,61,2,18,5,27.8,0.79,0.22,0.0,0.0,14.8,0,0,0,1.5,1.5,0.09,-1.5,-1.5,1092,1265,86.3,21548,7277,0,0.5,0.4,-0.5,5,64,4,1,61,1203,58,39,1,24,2,15,0,0,0,0,1092,35,24,24,10,1,27,59.3,11,25,18,7,40,75,126,1,16,0.7,12,0,1,2,0,1,0,0.0,1532,244,806,671,63,24,1532,17,9,52.9,5,29.4,864,4287,2292,17,10,1,12,0,1008,2,6,1,1,17,16,3,2,40,24,0,0,0,77,57,25,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Noussair Mazraoui,ma MAR,DF,Manchester United,eng Premier League,26.0,1997.0,37,34,2838,31.5,0,1,1,0,0,0,3,0,0.7,0.7,1.5,2.2,0.03,0.07,42,115,58,13,3,23.1,0.41,0.1,0.0,0.0,20.6,0,0,0,0.7,0.7,0.05,-0.7,-0.7,1526,1781,85.7,23059,8056,1,1.5,1.9,-0.5,20,125,20,5,115,1578,202,24,7,6,23,168,0,0,0,0,1526,115,68,58,42,15,94,62.8,35,36,9,27,34,149,95,1,56,1.78,46,2,1,2,3,2,1,0.03,2139,167,839,976,349,30,2139,48,26,54.2,18,37.5,1172,5481,2884,42,32,3,25,17,1289,58,3,0,0,38,25,4,23,34,68,0,1,0,149,50,30,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
